id,title,price,price_per_sqm,rooms,area_total,area_living,area_kitchen,floor,floors_total,district,address,metro,year_built,house_type,deal_type,property_type,description,url,source,label,collected_at
cia_debb1f76,"Студия, 25 м², 4/5 этаж",40000.0,,0.0,25.0,,,4.0,5.0,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/327707104/?context=3.UKl2-fWmeZ4.ubWsehUAzD05x4IH7_DH1JBd2Zd3iQe0RpvWzyWc-uIYjExP7P4p8mCFV-TMjF0kxs4eMGYmng18_w&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.621598
cia_415933bb,"3-комн. квартира, 130 м², 3/7 этаж",350000.0,,3.0,130.0,,,3.0,7.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/321954496/?context=3.3VCXRkwst2M.b35AXYLjI_lQxcSB-KWLgL91OLwYjJTo0Op7V7cHKfr2EI8cZd6tf1SWXsTTLBMRFFaEpTJZlJDDew&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.622549
cia_c315826d,"Студия, 22 м², 2/4 этаж",24000.0,,0.0,22.0,,,2.0,4.0,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/327686410/?context=3.Z0nQuOtMkeU.ZCtw3v-ifRLALI2wivjmS0CUc49BfzoAaZVcnjbk3CE-y-zBv7ir-2yXxuf8zBKafG4BNDo0CZhYww&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.623518
cia_042e91f6,видовая квартира-студия,40000.0,,0.0,,,,,,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/325566416/?context=3.Lvb_U3waXNc.nQ1puI6OumakxjBq2RBcRlFU5Ym_Qk5197zONnORdC7jN_BlXVVF8XBqxBKPBL_bWml-a_9mrb7w0Q&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.624961
cia_f4720f4f,"1-комн. квартира, 35 м², 1/6 этаж",4500.0,,1.0,35.0,,,1.0,6.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/297324737/?context=3.iIL2mh-8Z80.lz25V7tj19BMi0UI2CLazMx-h6YlNHvOhx_edneMs68bgRWlofbU78QwnjOwQor_rryqCaLADvxMBQ&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.625851
cia_d9b4fda2,"1-комн. квартира, 43 м², 9/11 этаж",120000.0,,1.0,43.0,,,9.0,11.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/294913771/?context=3.jhcU8ta6kHs.snnJXLZyNhjPk8t8TcSbCFwUTBvmsjp463NxWyEAI6tejDoMTG_SiS_dkwgIwlk_Dp1iCUK1H60JwA&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.626841
cia_90ec6876,"Студия, 26 м², 9/17 этаж",35000.0,,0.0,26.0,,,9.0,17.0,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/327652247/?context=3.HUDSvxRSZ6A.4XfhNVjEJL1z-CQaiiwDbfb80Yynd27FY_MpwXYafZCG-YxrdWftXgxQb81vlpEh9jpMfv4mDZkoHg&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.628337
cia_74bd3e92,Уютная евро-двушка,41000.0,,,,,,,,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/287021679/?context=3.RgcOeqp3BQo.CGGfeUtimozvC8_2JVSuiAlSigl3MCPOsLijinWFR885z2oQ1QONEZTYKJxFDkWtud9q3pbMVQKbLQ&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.629301
cia_71063edb,"2-комн. квартира, 51 м², 4/5 этаж",3000.0,,2.0,51.0,,,4.0,5.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/327631774/?context=3.E0O1BWPSg-Y.pvinGKzlSSw1AnRudK8kbxDMzCaJDLrnDB0XG-Op3_3cERoLtly0epzFUxbyU4Hwn45GWM1cs5xDxw&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.630182
cia_f86c868a,Студия 3 мин от метро Ст.деревня,40000.0,,0.0,,,,,,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/266624940/?context=3.gPJCQdxTxgg.bvlvuhW0O5k8ATU0Zh4q7SkQ40wc8NOCJATRXfXdd-E9IIdN7njWAPgeO6BcQxH0PxPP2KoVeJeuXw&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.631134
cia_7e514197,Дизайнерская. Видовая,59000.0,,,,,,,,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/326041829/?context=3.F7EMFPaPynU.Qu_B2fII2HgWqeFntsZwDUhghuBKwB6NChT_zTHEkv_QIrQapUt0CCZJi2a4ExDKFmtw0KZQXvPcFg&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.632087
cia_167482d8,"2-комн. квартира, 45,7 м², 2/5 этаж",35000.0,,2.0,45.7,,,2.0,5.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/324728032/?context=3.g4hG4EJF_-w.5i4tCamEGAd6ps9u2A4NzlyCdWtg4nv0hVqVTtp7KiTKM8PDzJoZ4bnzFP-3umJ1QJucS_yXyURdNw&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.632932
cia_b378979d,"1-комн. квартира, 42 м², 10/10 этаж",45000.0,,1.0,42.0,,,10.0,10.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/325158871/?context=3.i_Z4uMdVwIs.2-pjGifV7ndbgp0-GvNLTIp5Z9GCBbLnzep2JBSgWm28uXIdxC66llMBtpDSbMoez0ZKSoH_kA6bMQ&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.634371
cia_a8c28c0f,Удобная и просторная квартира,90000.0,,,,,,,,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/277655601/?context=3.OBu28AMpTc4.et0paJhhVfF_5wl6CcfsPcQYtRT548hMWHyFCUOH7knR6PiFasTBHGQ0h3gyNVLl_NLF3sIguT08Kw&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.635794
cia_3a02cf4e,Центр на длит срок не до мая,20500.0,,,,,,,,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/326049379/?context=3.Y_SktwrY0NY.QbAYX7K8RGgvT6HKodsZE-PsSdLyPuTk5May0mlokkaazQMNcwRo-XP9tdIEuihfb5BGOmVf_i6xbQ&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.637213
cia_e2caa89c,"3-комн. квартира, 90 м², 2/5 этаж",4500.0,,3.0,90.0,,,2.0,5.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/310574896/?context=3.bRcMYl3Ez2w.8a_e-hXKE-_OChvrK3Yr3v_FzHWmg8IIn9upV_HcEP1uA_Hz9lc2SwnyT6WjKLQ7iZMdSUhFDETjGA&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.638085
cia_cfe7b90d,Большая студия в ЖК комфорт-класс,38000.0,,0.0,,,,,,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/306754584/?context=3.uMB8U0fiZ54.9q-ePu4wzFesf2RzKvPPifj5uJygdlXXm9Y2BH633JtcAqdjwGk8OyH1p-OcYO9rE2W3DbrKO9YH_w&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.638916
cia_6fdbef9f,Уютная дизайнерская  студия,40000.0,,0.0,,,,,,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/327731203/?context=3.PMKqliHDUo4.QdzyEoi1faOiT5PPCvOrflhKdsvK0RNxWGpOV4-iqlfPi3n4EL0QNseWys6npGUowVpHZR71kb69cg&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.639744
cia_39f72866,Аренда - 1 комн. квартира СПб,36000.0,,,,,,,,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/303600413/?context=3.JCk8Ll1bn8s.R2xh3-efgmts_shjZNLAmpabqhwrOBJ_BuKD9ABoPekFH-UP5732rYpGPjufDVHDyWx15YtUmgywsQ&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.640668
cia_802cf79a,"Студия, 25 м², 11/12 этаж",25000.0,,0.0,25.0,,,11.0,12.0,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/240549927/?context=3.ZqfcPEQ64po.ipcVLEexGSO1su6oxsB9POHNYO9FqybWr-V5SsprB3s325O4Wr8qmabTCfkyrZqkuZ7Rkg4nn0WSNw&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.641553
cia_55d9bd90,"Студия, 25 м², 8/13 этаж",24000.0,,0.0,25.0,,,8.0,13.0,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/307061489/?context=3.wJLLqi9ZvtU.-9N9MjtDLT3hOZk4LRtJNmP-E05I5Kn0Lf605w1dOdXFMiTfFGfn4_loipm5iyL44Uzr8Pj5YUYqEg&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.642394
cia_37dd492f,"Студия, 25 м², 2/3 этаж",26000.0,,0.0,25.0,,,2.0,3.0,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/323723987/?context=3.QblfgjT77v0.qOEf3GuYbKXsET4DVrG7t8CNpoV_Jz_WXnkZ5JfqRuteiJwETVnWMxGfOP28P6J2evt9vZeAlZQO0Q&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.643295
cia_c88df307,чистая уютная студия,30000.0,,0.0,,,,,,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/249319587/?context=3.cMg-as5UIBI.Y-PnUOvsHH4RaFM2u_-Q-TtK9eah_e9vBjBXa8b910qwMscwAZDD4s2fsPng_4QczKPduPJcY9988Q&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.644231
cia_3b6774f0,"1-комн. квартира, 34 м², 7/9 этаж",3000.0,,1.0,34.0,,,7.0,9.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/321026436/?context=3.XhKFKL_5mLo.iMUNdiKYQ31QmicabbnyMDefYYlT1y9wrxWMHtdxD9RASy55H-LVeh5ia-sUQr6_VRp4bYSpmdXZWg&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.645070
cia_ac9d1264,Уютная дизайнерская евродвушка,45000.0,,,,,,,,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/327671417/?context=3.eB9qI0TEPhg.PlznOz47KQCeHm6b8wRCi49KqNqcFTWjvZwVmJz219u3IlOwh8DmHm4OprnpoUyBC-tCNfWjtuEfig&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.646032
cia_036602a2,"Студия, 16 м², 3/4 этаж",1990.0,,0.0,16.0,,,3.0,4.0,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/282596745/?context=3.vhX14k6k1uI.JMDEpbaINLmAqpyLEgt0nkAL1_xPzpc1qVh1yAoWLBUfPrL-A3SPrmO7tfwt3ihRJPMTBw2TW6KMsg&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.646962
cia_9179a120,"1-комн. квартира, 33,2 м², 15/15 этаж",50000.0,,1.0,33.2,,,15.0,15.0,,Санкт-Петербург,,,,sale,apartment,,https://spb.cian.ru/rent/flat/327385380/?context=3.oNAmp1At1a0.n8K4jAHcjJ9wZCIgk28Qx53bmeGhz2QdWG9dWbPjgkvsE0dm7I6xL2EgIl-dJ6wmgCO6iKqPFvRQ1Q&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.647886
cia_c6d0b71c,"Студия, 26 м², 8/8 этаж",1650.0,,0.0,26.0,,,8.0,8.0,,Санкт-Петербург,,,,sale,studio,,https://spb.cian.ru/rent/flat/296030380/?context=3.g0lpxa7JZJA.NI-6gvtRu74Ca8RAqhINKQtqplltAHpq8wnq2duLoCYVxJEZjdGIcU0zRoJGPNcCe9Y9fvbJttltcw&mlSearchSessionGuid=66c965cd8ba4f6e2e9489f221b66050f,cian,sale_apartment,2026-03-15T10:50:10.648751
