id,text,price,price_currency,location,city,property_type,area_sqm,living_area_sqm,kitchen_area_sqm,rooms,floor,total_floors,building_type,build_year,label,source,collected_at,url,date_posted,metadata
spb_2488,"Продается 2-комнатная квартира в Красногвардейский районе Санкт-Петербурга. Общая площадь 68.6 кв.м, жилая 48.2 кв.м, кухня 13.2 кв.м. 14 этаж из 22. Панельный дом 2022 года постройки. Цена 8,281,563 руб.",8281563,RUB,Красногвардейский,Санкт-Петербург,Квартира,68.6,48.2,13.2,2,14,22,Панельный,2022,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.780703,https://example.com/listing/2488,2025-06-21,"{""district"": ""Красногвардейский"", ""price_factor"": 0.8}"
spb_2489,"Продается 2-комнатная квартира в Василеостровский районе Санкт-Петербурга. Общая площадь 40.2 кв.м, жилая 27.0 кв.м, кухня 13.6 кв.м. 12 этаж из 12. Панельный дом 1990 года постройки. Цена 7,262,110 руб.",7262110,RUB,Василеостровский,Санкт-Петербург,Квартира,40.2,27.0,13.6,2,12,12,Панельный,1990,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.780858,https://example.com/listing/2489,2026-02-19,"{""district"": ""Василеостровский"", ""price_factor"": 1.5}"
spb_2490,"Продается 3-комнатная квартира в Калининский районе Санкт-Петербурга. Общая площадь 78.7 кв.м, жилая 58.4 кв.м, кухня 16.6 кв.м. 6 этаж из 21. Монолитный дом 2022 года постройки. Цена 9,642,753 руб.",9642753,RUB,Калининский,Санкт-Петербург,Квартира,78.7,58.4,16.6,3,6,21,Монолитный,2022,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.781005,https://example.com/listing/2490,2025-10-12,"{""district"": ""Калининский"", ""price_factor"": 0.95}"
spb_2491,"Продается 1-комнатная квартира в Центральный районе Санкт-Петербурга. Общая площадь 21.4 кв.м, жилая 14.9 кв.м, кухня 11.4 кв.м. 9 этаж из 22. Блочный дом 1980 года постройки. Цена 3,799,196 руб.",3799196,RUB,Центральный,Санкт-Петербург,Квартира,21.4,14.9,11.4,1,9,22,Блочный,1980,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.781160,https://example.com/listing/2491,2025-10-06,"{""district"": ""Центральный"", ""price_factor"": 1.8}"
spb_2492,"Продается 5-комнатная квартира в Приморский районе Санкт-Петербурга. Общая площадь 174.8 кв.м, жилая 115.9 кв.м, кухня 14.9 кв.м. 14 этаж из 14. Кирпичный дом 2011 года постройки. Цена 25,041,103 руб.",25041103,RUB,Приморский,Санкт-Петербург,Квартира,174.8,115.9,14.9,5,14,14,Кирпичный,2011,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.781308,https://example.com/listing/2492,2025-08-02,"{""district"": ""Приморский"", ""price_factor"": 1.1}"
spb_2493,"Продается 2-комнатная квартира в Василеостровский районе Санкт-Петербурга. Общая площадь 60.9 кв.м, жилая 37.6 кв.м, кухня 14.0 кв.м. 13 этаж из 23. Монолитный дом 1998 года постройки. Цена 11,258,080 руб.",11258080,RUB,Василеостровский,Санкт-Петербург,Квартира,60.9,37.6,14.0,2,13,23,Монолитный,1998,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.781461,https://example.com/listing/2493,2025-09-29,"{""district"": ""Василеостровский"", ""price_factor"": 1.5}"
spb_2494,"Сдается 1-комнатная квартира в Красногвардейский районе Санкт-Петербурга. Общая площадь 51.6 кв.м. 2 этаж из 4. Цена 16,548 руб./мес.",16548,RUB,Красногвардейский,Санкт-Петербург,Квартира,51.6,30.8,10.5,1,2,4,Монолитный,1960,Аренда,synthetic:spb_real_estate,2026-03-17T02:04:26.781645,https://example.com/listing/2494,2025-06-13,"{""district"": ""Красногвардейский"", ""price_factor"": 0.8}"
spb_2495,"Продается 1-комнатная квартира в Петродворцовый районе Санкт-Петербурга. Общая площадь 33.2 кв.м, жилая 18.5 кв.м, кухня 6.7 кв.м. 14 этаж из 19. Кирпичный дом 1999 года постройки. Цена 3,217,961 руб.",3217961,RUB,Петродворцовый,Санкт-Петербург,Квартира,33.2,18.5,6.7,1,14,19,Кирпичный,1999,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.781796,https://example.com/listing/2495,2025-06-03,"{""district"": ""Петродворцовый"", ""price_factor"": 0.7}"
spb_2496,"Сдается 2-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 63.7 кв.м. 12 этаж из 13. Цена 81,598 руб./мес.",81598,RUB,Адмиралтейский,Санкт-Петербург,Квартира,63.7,39.9,9.5,2,12,13,Панельный,2019,Аренда,synthetic:spb_real_estate,2026-03-17T02:04:26.781944,https://example.com/listing/2496,2025-05-05,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_2497,"Продается 2-комнатная квартира в Василеостровский районе Санкт-Петербурга. Общая площадь 58.1 кв.м, жилая 35.8 кв.м, кухня 11.1 кв.м. 14 этаж из 14. Блочный дом 1993 года постройки. Цена 10,172,083 руб.",10172083,RUB,Василеостровский,Санкт-Петербург,Квартира,58.1,35.8,11.1,2,14,14,Блочный,1993,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.782092,https://example.com/listing/2497,2025-07-14,"{""district"": ""Василеостровский"", ""price_factor"": 1.5}"
spb_2498,"Сдается 2-комнатная квартира в Московский районе Санкт-Петербурга. Общая площадь 58.8 кв.м. 6 этаж из 9. Цена 30,430 руб./мес.",30430,RUB,Московский,Санкт-Петербург,Квартира,58.8,42.9,14.5,2,6,9,Кирпичный,2010,Аренда,synthetic:spb_real_estate,2026-03-17T02:04:26.782254,https://example.com/listing/2498,2025-04-22,"{""district"": ""Московский"", ""price_factor"": 0.9}"
spb_2499,"Продается 3-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 78.4 кв.м, жилая 58.7 кв.м, кухня 14.5 кв.м. 8 этаж из 14. Кирпичный дом 2010 года постройки. Цена 18,684,976 руб.",18684976,RUB,Адмиралтейский,Санкт-Петербург,Квартира,78.4,58.7,14.5,3,8,14,Кирпичный,2010,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.782402,https://example.com/listing/2499,2025-05-05,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_2500,"Продается 2-комнатная квартира в Василеостровский районе Санкт-Петербурга. Общая площадь 45.7 кв.м, жилая 30.6 кв.м, кухня 13.8 кв.м. 11 этаж из 17. Монолитный дом 1969 года постройки. Цена 9,115,426 руб.",9115426,RUB,Василеостровский,Санкт-Петербург,Квартира,45.7,30.6,13.8,2,11,17,Монолитный,1969,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.782616,https://example.com/listing/2500,2025-10-19,"{""district"": ""Василеостровский"", ""price_factor"": 1.5}"
spb_2501,"Продается 2-комнатная квартира в Центральный районе Санкт-Петербурга. Общая площадь 57.0 кв.м, жилая 38.2 кв.м, кухня 10.3 кв.м. 7 этаж из 24. Монолитный дом 2003 года постройки. Цена 19,451,373 руб.",19451373,RUB,Центральный,Санкт-Петербург,Квартира,57.0,38.2,10.3,2,7,24,Монолитный,2003,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.782783,https://example.com/listing/2501,2026-01-09,"{""district"": ""Центральный"", ""price_factor"": 1.8}"
spb_2502,"Продается 3-комнатная квартира в Калининский районе Санкт-Петербурга. Общая площадь 68.8 кв.м, жилая 42.3 кв.м, кухня 10.9 кв.м. 10 этаж из 10. Монолитный дом 2006 года постройки. Цена 8,158,276 руб.",8158276,RUB,Калининский,Санкт-Петербург,Квартира,68.8,42.3,10.9,3,10,10,Монолитный,2006,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.782936,https://example.com/listing/2502,2025-08-19,"{""district"": ""Калининский"", ""price_factor"": 0.95}"
spb_2503,"Сдается 4-комнатная квартира в Невский районе Санкт-Петербурга. Общая площадь 107.6 кв.м. 7 этаж из 8. Цена 42,455 руб./мес.",42455,RUB,Невский,Санкт-Петербург,Квартира,107.6,78.9,11.3,4,7,8,Панельный,1958,Аренда,synthetic:spb_real_estate,2026-03-17T02:04:26.783087,https://example.com/listing/2503,2025-05-01,"{""district"": ""Невский"", ""price_factor"": 0.85}"
spb_2504,"Продается 2-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 46.0 кв.м, жилая 30.6 кв.м, кухня 10.6 кв.м. 11 этаж из 11. Кирпичный дом 1987 года постройки. Цена 6,021,077 руб.",6021077,RUB,Адмиралтейский,Санкт-Петербург,Квартира,46.0,30.6,10.6,2,11,11,Кирпичный,1987,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.783246,https://example.com/listing/2504,2026-01-12,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_2505,"Сдается 2-комнатная квартира в Центральный районе Санкт-Петербурга. Общая площадь 40.6 кв.м. 9 этаж из 9. Цена 53,884 руб./мес.",53884,RUB,Центральный,Санкт-Петербург,Квартира,40.6,28.2,10.6,2,9,9,Панельный,1975,Аренда,synthetic:spb_real_estate,2026-03-17T02:04:26.783393,https://example.com/listing/2505,2026-01-04,"{""district"": ""Центральный"", ""price_factor"": 1.8}"
spb_2506,"Продается 4-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 131.9 кв.м, жилая 94.7 кв.м, кухня 10.8 кв.м. 4 этаж из 10. Кирпичный дом 2011 года постройки. Цена 31,427,904 руб.",31427904,RUB,Адмиралтейский,Санкт-Петербург,Квартира,131.9,94.7,10.8,4,4,10,Кирпичный,2011,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.783560,https://example.com/listing/2506,2025-09-30,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_2507,"Продается 1-комнатная квартира в Калининский районе Санкт-Петербурга. Общая площадь 35.0 кв.м, жилая 21.8 кв.м, кухня 7.1 кв.м. 16 этаж из 21. Кирпичный дом 1990 года постройки. Цена 3,937,543 руб.",3937543,RUB,Калининский,Санкт-Петербург,Квартира,35.0,21.8,7.1,1,16,21,Кирпичный,1990,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.783731,https://example.com/listing/2507,2025-08-25,"{""district"": ""Калининский"", ""price_factor"": 0.95}"
spb_2508,"Продается 2-комнатная квартира в Фрунзенский районе Санкт-Петербурга. Общая площадь 43.0 кв.м, жилая 26.9 кв.м, кухня 12.3 кв.м. 14 этаж из 16. Монолитный дом 2015 года постройки. Цена 3,215,422 руб.",3215422,RUB,Фрунзенский,Санкт-Петербург,Квартира,43.0,26.9,12.3,2,14,16,Монолитный,2015,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.783887,https://example.com/listing/2508,2025-05-26,"{""district"": ""Фрунзенский"", ""price_factor"": 0.8}"
spb_2509,"Продается 5-комнатная квартира в Фрунзенский районе Санкт-Петербурга. Общая площадь 118.7 кв.м, жилая 87.9 кв.м, кухня 12.1 кв.м. 5 этаж из 9. Панельный дом 2015 года постройки. Цена 15,238,162 руб.",15238162,RUB,Фрунзенский,Санкт-Петербург,Квартира,118.7,87.9,12.1,5,5,9,Панельный,2015,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.784034,https://example.com/listing/2509,2026-01-30,"{""district"": ""Фрунзенский"", ""price_factor"": 0.8}"
spb_2510,"Продается 4-комнатная квартира в Красносельский районе Санкт-Петербурга. Общая площадь 135.2 кв.м, жилая 84.4 кв.м, кухня 10.1 кв.м. 15 этаж из 15. Монолитный дом 1977 года постройки. Цена 10,739,997 руб.",10739997,RUB,Красносельский,Санкт-Петербург,Квартира,135.2,84.4,10.1,4,15,15,Монолитный,1977,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.784190,https://example.com/listing/2510,2026-02-26,"{""district"": ""Красносельский"", ""price_factor"": 0.75}"
spb_2511,"Продается 3-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 66.0 кв.м, жилая 36.5 кв.м, кухня 13.0 кв.м. 2 этаж из 17. Панельный дом 1959 года постройки. Цена 8,699,644 руб.",8699644,RUB,Адмиралтейский,Санкт-Петербург,Квартира,66.0,36.5,13.0,3,2,17,Панельный,1959,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.784338,https://example.com/listing/2511,2025-10-28,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_2512,"Продается 1-комнатная квартира в Невский районе Санкт-Петербурга. Общая площадь 42.1 кв.м, жилая 26.0 кв.м, кухня 9.9 кв.м. 1 этаж из 21. Монолитный дом 2011 года постройки. Цена 4,725,689 руб.",4725689,RUB,Невский,Санкт-Петербург,Квартира,42.1,26.0,9.9,1,1,21,Монолитный,2011,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.784498,https://example.com/listing/2512,2025-07-03,"{""district"": ""Невский"", ""price_factor"": 0.85}"
spb_2513,"Продается 1-комнатная квартира в Красногвардейский районе Санкт-Петербурга. Общая площадь 42.7 кв.м, жилая 31.1 кв.м, кухня 8.1 кв.м. 1 этаж из 16. Монолитный дом 1950 года постройки. Цена 3,910,418 руб.",3910418,RUB,Красногвардейский,Санкт-Петербург,Квартира,42.7,31.1,8.1,1,1,16,Монолитный,1950,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.784676,https://example.com/listing/2513,2026-01-25,"{""district"": ""Красногвардейский"", ""price_factor"": 0.8}"
spb_2514,"Сдается 2-комнатная квартира в Петроградский районе Санкт-Петербурга. Общая площадь 62.6 кв.м. 9 этаж из 9. Цена 54,604 руб./мес.",54604,RUB,Петроградский,Санкт-Петербург,Квартира,62.6,37.8,8.1,2,9,9,Монолитный,1979,Аренда,synthetic:spb_real_estate,2026-03-17T02:04:26.784828,https://example.com/listing/2514,2026-01-23,"{""district"": ""Петроградский"", ""price_factor"": 1.7}"
spb_2515,"Продается 1-комнатная квартира в Василеостровский районе Санкт-Петербурга. Общая площадь 26.1 кв.м, жилая 17.0 кв.м, кухня 6.8 кв.м. 4 этаж из 12. Монолитный дом 2007 года постройки. Цена 5,000,845 руб.",5000845,RUB,Василеостровский,Санкт-Петербург,Квартира,26.1,17.0,6.8,1,4,12,Монолитный,2007,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.784980,https://example.com/listing/2515,2025-12-29,"{""district"": ""Василеостровский"", ""price_factor"": 1.5}"
spb_2516,"Продается 2-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 72.8 кв.м, жилая 42.3 кв.м, кухня 10.0 кв.м. 12 этаж из 12. Кирпичный дом 1997 года постройки. Цена 16,926,469 руб.",16926469,RUB,Адмиралтейский,Санкт-Петербург,Квартира,72.8,42.3,10.0,2,12,12,Кирпичный,1997,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.785136,https://example.com/listing/2516,2025-09-01,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_2517,"Продается 1-комнатная квартира в Московский районе Санкт-Петербурга. Общая площадь 33.1 кв.м, жилая 23.9 кв.м, кухня 6.4 кв.м. 6 этаж из 17. Кирпичный дом 1987 года постройки. Цена 4,004,157 руб.",4004157,RUB,Московский,Санкт-Петербург,Квартира,33.1,23.9,6.4,1,6,17,Кирпичный,1987,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.785285,https://example.com/listing/2517,2025-12-06,"{""district"": ""Московский"", ""price_factor"": 0.9}"
spb_2518,"Продается 2-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 43.0 кв.м, жилая 25.1 кв.м, кухня 14.9 кв.м. 13 этаж из 13. Панельный дом 2009 года постройки. Цена 8,756,759 руб.",8756759,RUB,Адмиралтейский,Санкт-Петербург,Квартира,43.0,25.1,14.9,2,13,13,Панельный,2009,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.785437,https://example.com/listing/2518,2025-04-10,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_2519,"Продается 2-комнатная квартира в Василеостровский районе Санкт-Петербурга. Общая площадь 54.0 кв.м, жилая 35.3 кв.м, кухня 10.2 кв.м. 15 этаж из 21. Монолитный дом 2022 года постройки. Цена 8,355,898 руб.",8355898,RUB,Василеостровский,Санкт-Петербург,Квартира,54.0,35.3,10.2,2,15,21,Монолитный,2022,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.785735,https://example.com/listing/2519,2025-08-23,"{""district"": ""Василеостровский"", ""price_factor"": 1.5}"
spb_2520,"Продается 1-комнатная квартира в Невский районе Санкт-Петербурга. Общая площадь 44.3 кв.м, жилая 26.1 кв.м, кухня 9.8 кв.м. 2 этаж из 23. Монолитный дом 1991 года постройки. Цена 3,097,418 руб.",3097418,RUB,Невский,Санкт-Петербург,Квартира,44.3,26.1,9.8,1,2,23,Монолитный,1991,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.786012,https://example.com/listing/2520,2026-02-18,"{""district"": ""Невский"", ""price_factor"": 0.85}"
spb_2521,"Продается 2-комнатная квартира в Красногвардейский районе Санкт-Петербурга. Общая площадь 48.8 кв.м, жилая 31.7 кв.м, кухня 8.6 кв.м. 6 этаж из 10. Монолитный дом 1964 года постройки. Цена 2,796,737 руб.",2796737,RUB,Красногвардейский,Санкт-Петербург,Квартира,48.8,31.7,8.6,2,6,10,Монолитный,1964,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.786241,https://example.com/listing/2521,2025-12-11,"{""district"": ""Красногвардейский"", ""price_factor"": 0.8}"
spb_2522,"Продается 1-комнатная квартира в Кировский районе Санкт-Петербурга. Общая площадь 45.3 кв.м, жилая 29.9 кв.м, кухня 7.4 кв.м. 2 этаж из 7. Монолитный дом 2022 года постройки. Цена 6,585,937 руб.",6585937,RUB,Кировский,Санкт-Петербург,Квартира,45.3,29.9,7.4,1,2,7,Монолитный,2022,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.786398,https://example.com/listing/2522,2025-10-08,"{""district"": ""Кировский"", ""price_factor"": 0.85}"
spb_2523,"Продается 2-комнатная квартира в Невский районе Санкт-Петербурга. Общая площадь 50.7 кв.м, жилая 36.8 кв.м, кухня 10.0 кв.м. 14 этаж из 24. Монолитный дом 2008 года постройки. Цена 5,789,316 руб.",5789316,RUB,Невский,Санкт-Петербург,Квартира,50.7,36.8,10.0,2,14,24,Монолитный,2008,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.786619,https://example.com/listing/2523,2025-05-26,"{""district"": ""Невский"", ""price_factor"": 0.85}"
spb_2524,"Продается 4-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 120.5 кв.м, жилая 84.1 кв.м, кухня 17.3 кв.м. 3 этаж из 4. Блочный дом 1977 года постройки. Цена 27,364,851 руб.",27364851,RUB,Адмиралтейский,Санкт-Петербург,Квартира,120.5,84.1,17.3,4,3,4,Блочный,1977,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.786794,https://example.com/listing/2524,2025-10-20,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_2525,"Продается 2-комнатная квартира в Красногвардейский районе Санкт-Петербурга. Общая площадь 58.0 кв.м, жилая 42.2 кв.м, кухня 10.9 кв.м. 12 этаж из 16. Монолитный дом 2013 года постройки. Цена 4,373,306 руб.",4373306,RUB,Красногвардейский,Санкт-Петербург,Квартира,58.0,42.2,10.9,2,12,16,Монолитный,2013,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.786951,https://example.com/listing/2525,2025-12-10,"{""district"": ""Красногвардейский"", ""price_factor"": 0.8}"
spb_2526,"Сдается 2-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 61.3 кв.м. 10 этаж из 14. Цена 71,064 руб./мес.",71064,RUB,Адмиралтейский,Санкт-Петербург,Квартира,61.3,38.1,8.8,2,10,14,Кирпичный,1984,Аренда,synthetic:spb_real_estate,2026-03-17T02:04:26.787107,https://example.com/listing/2526,2025-04-23,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_2527,"Продается 3-комнатная квартира в Московский районе Санкт-Петербурга. Общая площадь 87.8 кв.м, жилая 62.6 кв.м, кухня 12.3 кв.м. 4 этаж из 7. Кирпичный дом 1966 года постройки. Цена 4,955,133 руб.",4955133,RUB,Московский,Санкт-Петербург,Квартира,87.8,62.6,12.3,3,4,7,Кирпичный,1966,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.787258,https://example.com/listing/2527,2025-07-01,"{""district"": ""Московский"", ""price_factor"": 0.9}"
spb_2528,"Продается 2-комнатная квартира в Фрунзенский районе Санкт-Петербурга. Общая площадь 45.2 кв.м, жилая 25.0 кв.м, кухня 12.8 кв.м. 12 этаж из 20. Монолитный дом 1996 года постройки. Цена 3,095,346 руб.",3095346,RUB,Фрунзенский,Санкт-Петербург,Квартира,45.2,25.0,12.8,2,12,20,Монолитный,1996,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.787407,https://example.com/listing/2528,2025-06-17,"{""district"": ""Фрунзенский"", ""price_factor"": 0.8}"
spb_2529,"Продается 2-комнатная квартира в Центральный районе Санкт-Петербурга. Общая площадь 44.9 кв.м, жилая 26.7 кв.м, кухня 10.3 кв.м. 8 этаж из 25. Кирпичный дом 1992 года постройки. Цена 7,031,732 руб.",7031732,RUB,Центральный,Санкт-Петербург,Квартира,44.9,26.7,10.3,2,8,25,Кирпичный,1992,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.787617,https://example.com/listing/2529,2026-01-02,"{""district"": ""Центральный"", ""price_factor"": 1.8}"
spb_2530,"Продается 5-комнатная квартира в Кировский районе Санкт-Петербурга. Общая площадь 153.9 кв.м, жилая 103.4 кв.м, кухня 12.1 кв.м. 6 этаж из 13. Панельный дом 2001 года постройки. Цена 16,208,823 руб.",16208823,RUB,Кировский,Санкт-Петербург,Квартира,153.9,103.4,12.1,5,6,13,Панельный,2001,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.787784,https://example.com/listing/2530,2025-04-25,"{""district"": ""Кировский"", ""price_factor"": 0.85}"
spb_2531,"Продается 1-комнатная квартира в Василеостровский районе Санкт-Петербурга. Общая площадь 35.1 кв.м, жилая 19.9 кв.м, кухня 6.5 кв.м. 16 этаж из 19. Блочный дом 2005 года постройки. Цена 7,754,341 руб.",7754341,RUB,Василеостровский,Санкт-Петербург,Квартира,35.1,19.9,6.5,1,16,19,Блочный,2005,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.787945,https://example.com/listing/2531,2025-07-11,"{""district"": ""Василеостровский"", ""price_factor"": 1.5}"
spb_2532,"Продается 1-комнатная квартира в Центральный районе Санкт-Петербурга. Общая площадь 47.7 кв.м, жилая 31.2 кв.м, кухня 7.4 кв.м. 8 этаж из 23. Кирпичный дом 1956 года постройки. Цена 10,737,348 руб.",10737348,RUB,Центральный,Санкт-Петербург,Квартира,47.7,31.2,7.4,1,8,23,Кирпичный,1956,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.788096,https://example.com/listing/2532,2026-03-16,"{""district"": ""Центральный"", ""price_factor"": 1.8}"
spb_2533,"Продается 2-комнатная квартира в Красногвардейский районе Санкт-Петербурга. Общая площадь 53.3 кв.м, жилая 34.9 кв.м, кухня 10.1 кв.м. 4 этаж из 8. Монолитный дом 1985 года постройки. Цена 3,400,279 руб.",3400279,RUB,Красногвардейский,Санкт-Петербург,Квартира,53.3,34.9,10.1,2,4,8,Монолитный,1985,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.788258,https://example.com/listing/2533,2025-08-17,"{""district"": ""Красногвардейский"", ""price_factor"": 0.8}"
spb_2534,"Сдается 1-комнатная квартира в Московский районе Санкт-Петербурга. Общая площадь 37.9 кв.м. 2 этаж из 23. Цена 17,915 руб./мес.",17915,RUB,Московский,Санкт-Петербург,Квартира,37.9,22.8,10.1,1,2,23,Монолитный,1959,Аренда,synthetic:spb_real_estate,2026-03-17T02:04:26.788408,https://example.com/listing/2534,2025-12-06,"{""district"": ""Московский"", ""price_factor"": 0.9}"
spb_2535,"Сдается 2-комнатная квартира в Центральный районе Санкт-Петербурга. Общая площадь 73.1 кв.м. 10 этаж из 10. Цена 50,059 руб./мес.",50059,RUB,Центральный,Санкт-Петербург,Квартира,73.1,52.1,13.9,2,10,10,Монолитный,1965,Аренда,synthetic:spb_real_estate,2026-03-17T02:04:26.788596,https://example.com/listing/2535,2025-03-27,"{""district"": ""Центральный"", ""price_factor"": 1.8}"
spb_2536,"Продается 2-комнатная квартира в Приморский районе Санкт-Петербурга. Общая площадь 47.4 кв.м, жилая 27.5 кв.м, кухня 12.1 кв.м. 15 этаж из 15. Кирпичный дом 2013 года постройки. Цена 9,138,099 руб.",9138099,RUB,Приморский,Санкт-Петербург,Квартира,47.4,27.5,12.1,2,15,15,Кирпичный,2013,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.788778,https://example.com/listing/2536,2026-02-17,"{""district"": ""Приморский"", ""price_factor"": 1.1}"
spb_2537,"Продается 3-комнатная квартира в Приморский районе Санкт-Петербурга. Общая площадь 77.2 кв.м, жилая 49.2 кв.м, кухня 13.4 кв.м. 13 этаж из 13. Панельный дом 2020 года постройки. Цена 9,048,314 руб.",9048314,RUB,Приморский,Санкт-Петербург,Квартира,77.2,49.2,13.4,3,13,13,Панельный,2020,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.788968,https://example.com/listing/2537,2025-05-24,"{""district"": ""Приморский"", ""price_factor"": 1.1}"
spb_2538,"Продается 1-комнатная квартира в Невский районе Санкт-Петербурга. Общая площадь 52.1 кв.м, жилая 35.9 кв.м, кухня 10.6 кв.м. 8 этаж из 15. Панельный дом 2019 года постройки. Цена 5,938,616 руб.",5938616,RUB,Невский,Санкт-Петербург,Квартира,52.1,35.9,10.6,1,8,15,Панельный,2019,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.789133,https://example.com/listing/2538,2025-07-15,"{""district"": ""Невский"", ""price_factor"": 0.85}"
spb_2539,"Продается 3-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 84.0 кв.м, жилая 48.4 кв.м, кухня 13.3 кв.м. 4 этаж из 9. Монолитный дом 1986 года постройки. Цена 12,740,569 руб.",12740569,RUB,Адмиралтейский,Санкт-Петербург,Квартира,84.0,48.4,13.3,3,4,9,Монолитный,1986,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.789294,https://example.com/listing/2539,2025-08-08,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_2540,"Продается 2-комнатная квартира в Петроградский районе Санкт-Петербурга. Общая площадь 53.3 кв.м, жилая 38.4 кв.м, кухня 12.8 кв.м. 6 этаж из 20. Монолитный дом 1970 года постройки. Цена 7,884,826 руб.",7884826,RUB,Петроградский,Санкт-Петербург,Квартира,53.3,38.4,12.8,2,6,20,Монолитный,1970,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.789445,https://example.com/listing/2540,2025-08-30,"{""district"": ""Петроградский"", ""price_factor"": 1.7}"
spb_2541,"Продается 1-комнатная квартира в Московский районе Санкт-Петербурга. Общая площадь 36.9 кв.м, жилая 21.4 кв.м, кухня 7.7 кв.м. 6 этаж из 13. Монолитный дом 1984 года постройки. Цена 2,850,475 руб.",2850475,RUB,Московский,Санкт-Петербург,Квартира,36.9,21.4,7.7,1,6,13,Монолитный,1984,Продажа,synthetic:spb_real_estate,2026-03-17T02:04:26.789655,https://example.com/listing/2541,2026-01-06,"{""district"": ""Московский"", ""price_factor"": 0.9}"
