id,text,price,price_currency,location,city,property_type,area_sqm,living_area_sqm,kitchen_area_sqm,rooms,floor,total_floors,building_type,build_year,label,source,collected_at,url,date_posted,metadata
spb_606,"Продается 2-комнатная квартира в Центральный районе Санкт-Петербурга. Общая площадь 62.6 кв.м, жилая 39.3 кв.м, кухня 10.3 кв.м. 10 этаж из 14. Кирпичный дом 1968 года постройки. Цена 10,193,403 руб.",10193403,RUB,Центральный,Санкт-Петербург,Квартира,62.6,39.3,10.3,2,10,14,Кирпичный,1968,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/606,2025-10-30,"{""district"": ""Центральный"", ""price_factor"": 1.8}"
spb_607,"Продается 4-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 85.0 кв.м, жилая 57.0 кв.м, кухня 10.7 кв.м. 10 этаж из 15. Блочный дом 1966 года постройки. Цена 6,321,738 руб.",6321738,RUB,Адмиралтейский,Санкт-Петербург,Квартира,85.0,57.0,10.7,4,10,15,Блочный,1966,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/607,2025-09-20,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_608,"Продается 1-комнатная квартира в Центральный районе Санкт-Петербурга. Общая площадь 26.7 кв.м, жилая 19.6 кв.м, кухня 9.8 кв.м. 10 этаж из 24. Блочный дом 1968 года постройки. Цена 5,888,955 руб.",5888955,RUB,Центральный,Санкт-Петербург,Квартира,26.7,19.6,9.8,1,10,24,Блочный,1968,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/608,2025-09-30,"{""district"": ""Центральный"", ""price_factor"": 1.8}"
spb_609,"Продается 3-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 64.3 кв.м, жилая 37.3 кв.м, кухня 12.6 кв.м. 9 этаж из 13. Монолитный дом 1981 года постройки. Цена 7,628,213 руб.",7628213,RUB,Адмиралтейский,Санкт-Петербург,Квартира,64.3,37.3,12.6,3,9,13,Монолитный,1981,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/609,2025-05-07,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_610,"Продается 1-комнатная квартира в Выборгский районе Санкт-Петербурга. Общая площадь 42.7 кв.м, жилая 25.7 кв.м, кухня 10.6 кв.м. 9 этаж из 10. Кирпичный дом 1959 года постройки. Цена 3,620,587 руб.",3620587,RUB,Выборгский,Санкт-Петербург,Квартира,42.7,25.7,10.6,1,9,10,Кирпичный,1959,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/610,2025-06-21,"{""district"": ""Выборгский"", ""price_factor"": 1.0}"
spb_611,"Продается 2-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 55.3 кв.м, жилая 35.5 кв.м, кухня 14.3 кв.м. 2 этаж из 20. Кирпичный дом 1983 года постройки. Цена 6,343,588 руб.",6343588,RUB,Адмиралтейский,Санкт-Петербург,Квартира,55.3,35.5,14.3,2,2,20,Кирпичный,1983,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/611,2026-02-15,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_612,"Продается 1-комнатная квартира в Невский районе Санкт-Петербурга. Общая площадь 31.8 кв.м, жилая 19.0 кв.м, кухня 7.2 кв.м. 12 этаж из 12. Монолитный дом 2016 года постройки. Цена 1,947,744 руб.",1947744,RUB,Невский,Санкт-Петербург,Квартира,31.8,19.0,7.2,1,12,12,Монолитный,2016,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/612,2025-04-10,"{""district"": ""Невский"", ""price_factor"": 0.85}"
spb_613,"Продается 3-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 77.3 кв.м, жилая 49.0 кв.м, кухня 19.8 кв.м. 11 этаж из 20. Панельный дом 1996 года постройки. Цена 18,276,599 руб.",18276599,RUB,Адмиралтейский,Санкт-Петербург,Квартира,77.3,49.0,19.8,3,11,20,Панельный,1996,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/613,2025-11-02,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_614,"Продается 2-комнатная квартира в Красногвардейский районе Санкт-Петербурга. Общая площадь 53.2 кв.м, жилая 38.3 кв.м, кухня 14.1 кв.м. 11 этаж из 13. Монолитный дом 1953 года постройки. Цена 4,557,822 руб.",4557822,RUB,Красногвардейский,Санкт-Петербург,Квартира,53.2,38.3,14.1,2,11,13,Монолитный,1953,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/614,2025-12-31,"{""district"": ""Красногвардейский"", ""price_factor"": 0.8}"
spb_615,"Продается 3-комнатная квартира в Красносельский районе Санкт-Петербурга. Общая площадь 80.0 кв.м, жилая 46.5 кв.м, кухня 10.5 кв.м. 1 этаж из 13. Панельный дом 1977 года постройки. Цена 8,949,849 руб.",8949849,RUB,Красносельский,Санкт-Петербург,Квартира,80.0,46.5,10.5,3,1,13,Панельный,1977,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/615,2025-06-25,"{""district"": ""Красносельский"", ""price_factor"": 0.75}"
spb_616,"Продается 1-комнатная квартира в Московский районе Санкт-Петербурга. Общая площадь 45.6 кв.м, жилая 25.1 кв.м, кухня 6.4 кв.м. 1 этаж из 17. Монолитный дом 2011 года постройки. Цена 8,171,685 руб.",8171685,RUB,Московский,Санкт-Петербург,Квартира,45.6,25.1,6.4,1,1,17,Монолитный,2011,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/616,2025-07-10,"{""district"": ""Московский"", ""price_factor"": 0.9}"
spb_617,"Продается 3-комнатная квартира в Фрунзенский районе Санкт-Петербурга. Общая площадь 81.8 кв.м, жилая 46.5 кв.м, кухня 14.7 кв.м. 4 этаж из 16. Монолитный дом 2008 года постройки. Цена 7,834,172 руб.",7834172,RUB,Фрунзенский,Санкт-Петербург,Квартира,81.8,46.5,14.7,3,4,16,Монолитный,2008,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/617,2026-01-14,"{""district"": ""Фрунзенский"", ""price_factor"": 0.8}"
spb_618,"Продается 2-комнатная квартира в Петроградский районе Санкт-Петербурга. Общая площадь 72.4 кв.м, жилая 52.9 кв.м, кухня 14.0 кв.м. 15 этаж из 15. Панельный дом 1995 года постройки. Цена 11,306,378 руб.",11306378,RUB,Петроградский,Санкт-Петербург,Квартира,72.4,52.9,14.0,2,15,15,Панельный,1995,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/618,2025-07-12,"{""district"": ""Петроградский"", ""price_factor"": 1.7}"
spb_619,"Продается 2-комнатная квартира в Калининский районе Санкт-Петербурга. Общая площадь 62.0 кв.м, жилая 43.7 кв.м, кухня 8.3 кв.м. 2 этаж из 22. Кирпичный дом 2021 года постройки. Цена 9,216,372 руб.",9216372,RUB,Калининский,Санкт-Петербург,Квартира,62.0,43.7,8.3,2,2,22,Кирпичный,2021,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/619,2026-01-04,"{""district"": ""Калининский"", ""price_factor"": 0.95}"
spb_620,"Продается 1-комнатная квартира в Невский районе Санкт-Петербурга. Общая площадь 29.6 кв.м, жилая 17.2 кв.м, кухня 6.2 кв.м. 4 этаж из 15. Кирпичный дом 1952 года постройки. Цена 1,500,000 руб.",1500000,RUB,Невский,Санкт-Петербург,Квартира,29.6,17.2,6.2,1,4,15,Кирпичный,1952,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/620,2025-06-21,"{""district"": ""Невский"", ""price_factor"": 0.85}"
spb_621,"Продается 2-комнатная квартира в Приморский районе Санкт-Петербурга. Общая площадь 73.2 кв.м, жилая 52.3 кв.м, кухня 9.7 кв.м. 9 этаж из 11. Монолитный дом 2020 года постройки. Цена 10,020,238 руб.",10020238,RUB,Приморский,Санкт-Петербург,Квартира,73.2,52.3,9.7,2,9,11,Монолитный,2020,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/621,2025-04-03,"{""district"": ""Приморский"", ""price_factor"": 1.1}"
spb_622,"Продается 3-комнатная квартира в Петроградский районе Санкт-Петербурга. Общая площадь 81.6 кв.м, жилая 48.9 кв.м, кухня 10.2 кв.м. 9 этаж из 9. Монолитный дом 1972 года постройки. Цена 11,513,565 руб.",11513565,RUB,Петроградский,Санкт-Петербург,Квартира,81.6,48.9,10.2,3,9,9,Монолитный,1972,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/622,2026-03-09,"{""district"": ""Петроградский"", ""price_factor"": 1.7}"
spb_623,"Продается 1-комнатная квартира в Приморский районе Санкт-Петербурга. Общая площадь 36.1 кв.м, жилая 25.2 кв.м, кухня 7.9 кв.м. 3 этаж из 9. Монолитный дом 2004 года постройки. Цена 5,433,453 руб.",5433453,RUB,Приморский,Санкт-Петербург,Квартира,36.1,25.2,7.9,1,3,9,Монолитный,2004,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/623,2025-05-22,"{""district"": ""Приморский"", ""price_factor"": 1.1}"
spb_624,"Сдается 2-комнатная квартира в Фрунзенский районе Санкт-Петербурга. Общая площадь 59.4 кв.м. 9 этаж из 13. Цена 22,402 руб./мес.",22402,RUB,Фрунзенский,Санкт-Петербург,Квартира,59.4,36.1,12.1,2,9,13,Кирпичный,1961,Аренда,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/624,2025-12-14,"{""district"": ""Фрунзенский"", ""price_factor"": 0.8}"
spb_625,"Продается 2-комнатная квартира в Выборгский районе Санкт-Петербурга. Общая площадь 66.3 кв.м, жилая 41.7 кв.м, кухня 12.5 кв.м. 14 этаж из 18. Блочный дом 1998 года постройки. Цена 8,779,437 руб.",8779437,RUB,Выборгский,Санкт-Петербург,Квартира,66.3,41.7,12.5,2,14,18,Блочный,1998,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/625,2025-08-21,"{""district"": ""Выборгский"", ""price_factor"": 1.0}"
spb_626,"Продается 3-комнатная квартира в Выборгский районе Санкт-Петербурга. Общая площадь 87.2 кв.м, жилая 56.4 кв.м, кухня 14.9 кв.м. 2 этаж из 16. Монолитный дом 1963 года постройки. Цена 9,008,147 руб.",9008147,RUB,Выборгский,Санкт-Петербург,Квартира,87.2,56.4,14.9,3,2,16,Монолитный,1963,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/626,2025-04-06,"{""district"": ""Выборгский"", ""price_factor"": 1.0}"
spb_627,"Продается 4-комнатная квартира в Приморский районе Санкт-Петербурга. Общая площадь 135.3 кв.м, жилая 95.5 кв.м, кухня 11.3 кв.м. 7 этаж из 15. Панельный дом 1983 года постройки. Цена 16,052,164 руб.",16052164,RUB,Приморский,Санкт-Петербург,Квартира,135.3,95.5,11.3,4,7,15,Панельный,1983,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/627,2026-01-03,"{""district"": ""Приморский"", ""price_factor"": 1.1}"
spb_628,"Продается 2-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 74.8 кв.м, жилая 42.2 кв.м, кухня 11.5 кв.м. 1 этаж из 4. Монолитный дом 2013 года постройки. Цена 10,935,494 руб.",10935494,RUB,Адмиралтейский,Санкт-Петербург,Квартира,74.8,42.2,11.5,2,1,4,Монолитный,2013,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/628,2025-08-23,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_629,"Сдается 1-комнатная квартира в Выборгский районе Санкт-Петербурга. Общая площадь 38.7 кв.м. 10 этаж из 10. Цена 27,942 руб./мес.",27942,RUB,Выборгский,Санкт-Петербург,Квартира,38.7,25.3,7.7,1,10,10,Блочный,2022,Аренда,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/629,2026-02-18,"{""district"": ""Выборгский"", ""price_factor"": 1.0}"
spb_630,"Сдается 1-комнатная квартира в Выборгский районе Санкт-Петербурга. Общая площадь 29.2 кв.м. 7 этаж из 17. Цена 15,605 руб./мес.",15605,RUB,Выборгский,Санкт-Петербург,Квартира,29.2,20.9,9.9,1,7,17,Блочный,2002,Аренда,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/630,2025-04-22,"{""district"": ""Выборгский"", ""price_factor"": 1.0}"
spb_631,"Продается 1-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 54.8 кв.м, жилая 35.9 кв.м, кухня 11.8 кв.м. 12 этаж из 12. Блочный дом 1992 года постройки. Цена 9,358,309 руб.",9358309,RUB,Адмиралтейский,Санкт-Петербург,Квартира,54.8,35.9,11.8,1,12,12,Блочный,1992,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/631,2025-05-14,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_632,"Продается 1-комнатная квартира в Московский районе Санкт-Петербурга. Общая площадь 32.7 кв.м, жилая 23.1 кв.м, кухня 9.0 кв.м. 6 этаж из 24. Монолитный дом 1982 года постройки. Цена 3,262,284 руб.",3262284,RUB,Московский,Санкт-Петербург,Квартира,32.7,23.1,9.0,1,6,24,Монолитный,1982,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/632,2026-01-20,"{""district"": ""Московский"", ""price_factor"": 0.9}"
spb_633,"Продается 4-комнатная квартира в Василеостровский районе Санкт-Петербурга. Общая площадь 100.2 кв.м, жилая 68.6 кв.м, кухня 11.6 кв.м. 16 этаж из 22. Монолитный дом 2006 года постройки. Цена 10,512,718 руб.",10512718,RUB,Василеостровский,Санкт-Петербург,Квартира,100.2,68.6,11.6,4,16,22,Монолитный,2006,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/633,2025-06-04,"{""district"": ""Василеостровский"", ""price_factor"": 1.5}"
spb_634,"Продается 1-комнатная квартира в Красногвардейский районе Санкт-Петербурга. Общая площадь 32.1 кв.м, жилая 23.6 кв.м, кухня 10.3 кв.м. 8 этаж из 8. Кирпичный дом 1981 года постройки. Цена 3,119,641 руб.",3119641,RUB,Красногвардейский,Санкт-Петербург,Квартира,32.1,23.6,10.3,1,8,8,Кирпичный,1981,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/634,2025-08-05,"{""district"": ""Красногвардейский"", ""price_factor"": 0.8}"
spb_635,"Продается 1-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 40.6 кв.м, жилая 26.5 кв.м, кухня 7.9 кв.м. 6 этаж из 20. Кирпичный дом 1987 года постройки. Цена 8,683,198 руб.",8683198,RUB,Адмиралтейский,Санкт-Петербург,Квартира,40.6,26.5,7.9,1,6,20,Кирпичный,1987,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/635,2025-12-16,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_636,"Сдается 2-комнатная квартира в Калининский районе Санкт-Петербурга. Общая площадь 70.6 кв.м. 10 этаж из 24. Цена 61,931 руб./мес.",61931,RUB,Калининский,Санкт-Петербург,Квартира,70.6,40.7,13.3,2,10,24,Блочный,1992,Аренда,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/636,2025-06-16,"{""district"": ""Калининский"", ""price_factor"": 0.95}"
spb_637,"Продается 2-комнатная квартира в Невский районе Санкт-Петербурга. Общая площадь 49.1 кв.м, жилая 30.9 кв.м, кухня 10.3 кв.м. 4 этаж из 12. Панельный дом 2017 года постройки. Цена 8,340,373 руб.",8340373,RUB,Невский,Санкт-Петербург,Квартира,49.1,30.9,10.3,2,4,12,Панельный,2017,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/637,2025-04-29,"{""district"": ""Невский"", ""price_factor"": 0.85}"
spb_638,"Продается 2-комнатная квартира в Кировский районе Санкт-Петербурга. Общая площадь 80.0 кв.м, жилая 52.9 кв.м, кухня 11.4 кв.м. 6 этаж из 6. Панельный дом 1952 года постройки. Цена 6,873,238 руб.",6873238,RUB,Кировский,Санкт-Петербург,Квартира,80.0,52.9,11.4,2,6,6,Панельный,1952,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/638,2025-05-25,"{""district"": ""Кировский"", ""price_factor"": 0.85}"
spb_639,"Продается 2-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 64.0 кв.м, жилая 43.4 кв.м, кухня 14.1 кв.м. 6 этаж из 14. Блочный дом 1979 года постройки. Цена 8,082,596 руб.",8082596,RUB,Адмиралтейский,Санкт-Петербург,Квартира,64.0,43.4,14.1,2,6,14,Блочный,1979,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/639,2025-08-07,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_640,"Продается 2-комнатная квартира в Петроградский районе Санкт-Петербурга. Общая площадь 52.9 кв.м, жилая 30.9 кв.м, кухня 9.9 кв.м. 8 этаж из 8. Панельный дом 1976 года постройки. Цена 12,186,615 руб.",12186615,RUB,Петроградский,Санкт-Петербург,Квартира,52.9,30.9,9.9,2,8,8,Панельный,1976,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/640,2025-05-09,"{""district"": ""Петроградский"", ""price_factor"": 1.7}"
spb_641,"Продается 1-комнатная квартира в Центральный районе Санкт-Петербурга. Общая площадь 41.5 кв.м, жилая 26.5 кв.м, кухня 9.2 кв.м. 10 этаж из 22. Кирпичный дом 2022 года постройки. Цена 10,435,416 руб.",10435416,RUB,Центральный,Санкт-Петербург,Квартира,41.5,26.5,9.2,1,10,22,Кирпичный,2022,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/641,2025-11-25,"{""district"": ""Центральный"", ""price_factor"": 1.8}"
spb_642,"Продается 2-комнатная квартира в Приморский районе Санкт-Петербурга. Общая площадь 54.7 кв.м, жилая 30.6 кв.м, кухня 11.8 кв.м. 15 этаж из 25. Монолитный дом 2004 года постройки. Цена 7,175,733 руб.",7175733,RUB,Приморский,Санкт-Петербург,Квартира,54.7,30.6,11.8,2,15,25,Монолитный,2004,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/642,2025-08-13,"{""district"": ""Приморский"", ""price_factor"": 1.1}"
spb_643,"Сдается 3-комнатная квартира в Выборгский районе Санкт-Петербурга. Общая площадь 56.4 кв.м. 15 этаж из 15. Цена 36,060 руб./мес.",36060,RUB,Выборгский,Санкт-Петербург,Квартира,56.4,31.5,16.7,3,15,15,Панельный,1953,Аренда,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/643,2025-07-04,"{""district"": ""Выборгский"", ""price_factor"": 1.0}"
spb_644,"Продается 4-комнатная квартира в Невский районе Санкт-Петербурга. Общая площадь 85.0 кв.м, жилая 51.1 кв.м, кухня 19.8 кв.м. 10 этаж из 16. Блочный дом 1958 года постройки. Цена 10,371,016 руб.",10371016,RUB,Невский,Санкт-Петербург,Квартира,85.0,51.1,19.8,4,10,16,Блочный,1958,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/644,2026-01-07,"{""district"": ""Невский"", ""price_factor"": 0.85}"
spb_645,"Продается 2-комнатная квартира в Невский районе Санкт-Петербурга. Общая площадь 66.7 кв.м, жилая 37.7 кв.м, кухня 8.3 кв.м. 4 этаж из 14. Кирпичный дом 2018 года постройки. Цена 5,936,392 руб.",5936392,RUB,Невский,Санкт-Петербург,Квартира,66.7,37.7,8.3,2,4,14,Кирпичный,2018,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/645,2025-06-03,"{""district"": ""Невский"", ""price_factor"": 0.85}"
spb_646,"Продается 1-комнатная квартира в Красногвардейский районе Санкт-Петербурга. Общая площадь 46.2 кв.м, жилая 28.2 кв.м, кухня 6.6 кв.м. 1 этаж из 1. Монолитный дом 1987 года постройки. Цена 3,409,631 руб.",3409631,RUB,Красногвардейский,Санкт-Петербург,Квартира,46.2,28.2,6.6,1,1,1,Монолитный,1987,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/646,2026-01-18,"{""district"": ""Красногвардейский"", ""price_factor"": 0.8}"
spb_647,"Продается 2-комнатная квартира в Петродворцовый районе Санкт-Петербурга. Общая площадь 57.8 кв.м, жилая 42.5 кв.м, кухня 14.6 кв.м. 8 этаж из 8. Кирпичный дом 1955 года постройки. Цена 4,302,333 руб.",4302333,RUB,Петродворцовый,Санкт-Петербург,Квартира,57.8,42.5,14.6,2,8,8,Кирпичный,1955,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/647,2025-06-10,"{""district"": ""Петродворцовый"", ""price_factor"": 0.7}"
spb_648,"Продается 2-комнатная квартира в Красногвардейский районе Санкт-Петербурга. Общая площадь 57.9 кв.м, жилая 35.9 кв.м, кухня 14.8 кв.м. 9 этаж из 24. Монолитный дом 1985 года постройки. Цена 5,618,814 руб.",5618814,RUB,Красногвардейский,Санкт-Петербург,Квартира,57.9,35.9,14.8,2,9,24,Монолитный,1985,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/648,2026-01-28,"{""district"": ""Красногвардейский"", ""price_factor"": 0.8}"
spb_649,"Продается 4-комнатная квартира в Центральный районе Санкт-Петербурга. Общая площадь 97.2 кв.м, жилая 68.8 кв.м, кухня 10.3 кв.м. 14 этаж из 14. Кирпичный дом 1960 года постройки. Цена 21,223,778 руб.",21223778,RUB,Центральный,Санкт-Петербург,Квартира,97.2,68.8,10.3,4,14,14,Кирпичный,1960,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/649,2025-07-31,"{""district"": ""Центральный"", ""price_factor"": 1.8}"
spb_650,"Продается 4-комнатная квартира в Красногвардейский районе Санкт-Петербурга. Общая площадь 91.0 кв.м, жилая 55.9 кв.м, кухня 18.7 кв.м. 12 этаж из 17. Монолитный дом 2010 года постройки. Цена 10,237,336 руб.",10237336,RUB,Красногвардейский,Санкт-Петербург,Квартира,91.0,55.9,18.7,4,12,17,Монолитный,2010,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/650,2025-05-15,"{""district"": ""Красногвардейский"", ""price_factor"": 0.8}"
spb_651,"Продается 1-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 31.7 кв.м, жилая 21.1 кв.м, кухня 7.3 кв.м. 9 этаж из 13. Панельный дом 2010 года постройки. Цена 7,706,591 руб.",7706591,RUB,Адмиралтейский,Санкт-Петербург,Квартира,31.7,21.1,7.3,1,9,13,Панельный,2010,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/651,2025-12-28,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
spb_652,"Продается 1-комнатная квартира в Центральный районе Санкт-Петербурга. Общая площадь 41.7 кв.м, жилая 30.8 кв.м, кухня 8.4 кв.м. 6 этаж из 23. Кирпичный дом 2024 года постройки. Цена 15,776,091 руб.",15776091,RUB,Центральный,Санкт-Петербург,Квартира,41.7,30.8,8.4,1,6,23,Кирпичный,2024,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/652,2025-03-22,"{""district"": ""Центральный"", ""price_factor"": 1.8}"
spb_653,"Сдается 2-комнатная квартира в Кировский районе Санкт-Петербурга. Общая площадь 58.0 кв.м. 16 этаж из 16. Цена 40,508 руб./мес.",40508,RUB,Кировский,Санкт-Петербург,Квартира,58.0,39.4,8.1,2,16,16,Блочный,1968,Аренда,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/653,2025-09-26,"{""district"": ""Кировский"", ""price_factor"": 0.85}"
spb_654,"Сдается 3-комнатная квартира в Красносельский районе Санкт-Петербурга. Общая площадь 68.7 кв.м. 2 этаж из 17. Цена 31,653 руб./мес.",31653,RUB,Красносельский,Санкт-Петербург,Квартира,68.7,46.8,13.9,3,2,17,Монолитный,2010,Аренда,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/654,2025-09-10,"{""district"": ""Красносельский"", ""price_factor"": 0.75}"
spb_655,"Продается 2-комнатная квартира в Центральный районе Санкт-Петербурга. Общая площадь 36.1 кв.м, жилая 22.9 кв.м, кухня 10.1 кв.м. 1 этаж из 7. Панельный дом 1979 года постройки. Цена 6,576,993 руб.",6576993,RUB,Центральный,Санкт-Петербург,Квартира,36.1,22.9,10.1,2,1,7,Панельный,1979,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/655,2025-06-16,"{""district"": ""Центральный"", ""price_factor"": 1.8}"
spb_656,"Продается 2-комнатная квартира в Красногвардейский районе Санкт-Петербурга. Общая площадь 70.3 кв.м, жилая 50.5 кв.м, кухня 12.1 кв.м. 2 этаж из 11. Кирпичный дом 1960 года постройки. Цена 5,753,076 руб.",5753076,RUB,Красногвардейский,Санкт-Петербург,Квартира,70.3,50.5,12.1,2,2,11,Кирпичный,1960,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/656,2025-06-04,"{""district"": ""Красногвардейский"", ""price_factor"": 0.8}"
spb_657,"Продается 3-комнатная квартира в Центральный районе Санкт-Петербурга. Общая площадь 56.8 кв.м, жилая 32.0 кв.м, кухня 11.6 кв.м. 11 этаж из 11. Монолитный дом 2022 года постройки. Цена 14,839,823 руб.",14839823,RUB,Центральный,Санкт-Петербург,Квартира,56.8,32.0,11.6,3,11,11,Монолитный,2022,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/657,2025-12-13,"{""district"": ""Центральный"", ""price_factor"": 1.8}"
spb_658,"Продается 2-комнатная квартира в Адмиралтейский районе Санкт-Петербурга. Общая площадь 81.6 кв.м, жилая 53.2 кв.м, кухня 11.5 кв.м. 8 этаж из 23. Панельный дом 1988 года постройки. Цена 13,772,121 руб.",13772121,RUB,Адмиралтейский,Санкт-Петербург,Квартира,81.6,53.2,11.5,2,8,23,Панельный,1988,Продажа,csv:data/raw/spb_real_estate.csv,2026-03-17T02:13:08.408729,https://example.com/listing/658,2025-05-11,"{""district"": ""Адмиралтейский"", ""price_factor"": 1.6}"
